time;type;message
1682114623.1752837;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.40m/s)
1682114623.1763816;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114623.2483761;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114623.3325622;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114623.4032152;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114623.485528;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114623.555429;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114623.645774;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114623.7081885;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114623.7851622;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114623.8545332;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114623.930593;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114623.996747;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.0750926;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.1345441;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.213832;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.2734168;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.35873;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.419929;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.5010436;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.5638049;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.6505446;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.883053;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.235s)
1682114624.887063;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114624.9656174;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114625.0283618;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114625.1093187;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114625.1690397;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114625.2498167;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114625.3127742;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114627.8514862;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114627.937493;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114627.9408414;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.25m/s)
1682114627.9420354;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114628.0165384;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114628.1137798;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114628.1918142;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114628.2893622;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114628.3687446;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114628.463757;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114628.5388415;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114628.6542785;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.118s)
1682114628.6603513;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114628.766592;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114628.8824878;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.119s)
1682114628.8916373;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.013346;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.131s)
1682114629.0170648;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.1546617;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.141s)
1682114629.1593974;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.2729325;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.118s)
1682114629.2771742;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.401609;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.129s)
1682114629.405657;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.4891665;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.6182246;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.132s)
1682114629.6221921;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.7146432;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.825003;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.113s)
1682114629.8289998;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.9078465;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114629.9992666;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114630.0761564;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114630.1553013;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114630.2231028;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114630.3017027;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114630.3682232;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114630.4463983;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114630.5086436;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114630.5890965;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114632.3050551;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.269s)
1682114632.5711029;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114632.7838657;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114632.8514326;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114632.9317696;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114632.9354203;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.25m/s)
1682114632.9365125;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114633.002016;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114633.0041013;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.30m/s)
1682114633.0055306;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114633.0936437;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.1559267;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.2348645;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.2985666;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.3763525;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.4400067;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.5159967;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.5805216;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.6572514;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.7179809;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.8139067;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.8762217;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114633.9589427;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114634.017602;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114634.0982347;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114634.1641662;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114634.2456388;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114634.3091166;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114634.5346136;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114634.601263;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114635.6901114;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114635.6927714;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.57m/s)
1682114635.6938634;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114635.7634876;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114635.8695455;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114635.9374413;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114636.0208805;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114636.0827205;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114636.1657321;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114636.235818;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114636.317537;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114636.3843725;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114636.4621572;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114636.5294278;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114636.61704;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
